Price,Close,High,Low,Open,Volume
Ticker,ITW,ITW,ITW,ITW,ITW
Date,,,,,
2023-12-11,239.02845764160156,239.95440772685194,238.25524489462296,238.665724670499,1115400
2023-12-12,240.31716918945312,241.42449310733804,239.18120883971218,240.40307848502133,982100
2023-12-13,241.11900329589844,242.05450856399452,237.83522336782173,240.55580075025955,913000
2023-12-14,247.52426147460938,248.05882757042104,242.77043947030788,243.41955128212672,1019400
2023-12-15,246.6078643798828,248.16384498210215,243.71546855024621,245.7296611440088,2269700
2023-12-18,245.95875549316406,247.34288840769065,244.97553258578742,247.34288840769065,639800
2023-12-19,246.8465118408203,247.4479059781316,245.529177850837,246.9992491718571,831500
2023-12-20,245.03282165527344,248.8702490645005,244.98510398086867,246.34060055599252,955900
2023-12-21,248.66021728515625,248.81295461433632,246.1783157980641,246.93241812557793,855600
2023-12-22,250.0157012939453,251.2757622013685,249.166105503866,249.34747923137365,496900
2023-12-26,251.75311279296875,252.75541698385663,250.09211244268525,250.09211244268525,924500
2023-12-27,251.69583129882812,252.96541850584825,251.0562455359928,251.74354897040746,626200
2023-12-28,251.32151794433594,252.08925180227524,250.53457170328807,251.4462812858642,764900
2023-12-29,251.37911987304688,252.22364476754012,250.43862091560266,250.99525290841507,634200
2024-01-02,250.08352661132812,251.52304959835251,248.32732145351326,249.60368561565335,755700
2024-01-03,247.8858642578125,248.92233728290498,246.74384026401606,248.84554631732732,876900
2024-01-04,248.92233276367188,251.16798522770566,248.5288596119537,249.14304088956305,926200
2024-01-05,247.55958557128906,250.04515868835523,246.63829895846754,248.90313464981492,723400
2024-01-08,246.84942626953125,247.6843449948086,244.56537822873815,247.45403066705566,1155500
2024-01-09,246.0720672607422,246.4655403986026,244.27745194759717,245.8417529506466,772500
2024-01-10,243.74005126953125,245.3139292994519,242.64601428097163,242.64601428097163,1095000
2024-01-11,243.73048400878906,244.33508846710203,241.45604193203133,244.06637862864915,1065800
2024-01-12,243.4041748046875,246.59990329945884,242.828359689392,245.70740597869616,974000
